comparison,protofilament_count,coherent_dimers,coherence_fraction,separation_m,eg_model,eg_j,tau_s,decoherence_estimate,decoherence_s,or_favorable,margin_log10,geometry_source_ids,decoherence_source_ids,note
geometry_vs_decoherence,2,10000,0.500000,1.000000e-09,gaussian,9.729005e-39,1.083946e+04,hagan_corrected_orch_or,3.162278e-05,no,-8.535008,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-09,gaussian,9.729005e-39,1.083946e+04,hagan_actin_gel_extension,3.162278e-02,no,-5.535008,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-09,gaussian,9.729005e-39,1.083946e+04,ion_collision_damping_proxy,1.000000e-13,no,-17.035008,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-09,gaussian,9.729005e-39,1.083946e+04,water_map_protection_proxy,3.162278e-03,no,-6.535008,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-08,gaussian,1.033677e-37,1.020214e+03,tegmark_microtubule_critical,3.162278e-17,no,-19.508691,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-08,gaussian,1.033677e-37,1.020214e+03,hagan_corrected_orch_or,3.162278e-05,no,-7.508691,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-08,gaussian,1.033677e-37,1.020214e+03,hagan_actin_gel_extension,3.162278e-02,no,-4.508691,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-08,gaussian,1.033677e-37,1.020214e+03,ion_collision_damping_proxy,1.000000e-13,no,-16.008691,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.500000,1.000000e-08,gaussian,1.033677e-37,1.020214e+03,water_map_protection_proxy,3.162278e-03,no,-5.508691,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-09,gaussian,3.891602e-40,2.709866e+05,tegmark_microtubule_critical,3.162278e-17,no,-21.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-09,gaussian,3.891602e-40,2.709866e+05,hagan_corrected_orch_or,3.162278e-05,no,-9.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-09,gaussian,3.891602e-40,2.709866e+05,hagan_actin_gel_extension,3.162278e-02,no,-6.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-09,gaussian,3.891602e-40,2.709866e+05,ion_collision_damping_proxy,1.000000e-13,no,-18.432948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-09,gaussian,3.891602e-40,2.709866e+05,water_map_protection_proxy,3.162278e-03,no,-7.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-08,gaussian,4.134706e-39,2.550536e+04,tegmark_microtubule_critical,3.162278e-17,no,-20.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-08,gaussian,4.134706e-39,2.550536e+04,hagan_corrected_orch_or,3.162278e-05,no,-8.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-08,gaussian,4.134706e-39,2.550536e+04,hagan_actin_gel_extension,3.162278e-02,no,-5.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-08,gaussian,4.134706e-39,2.550536e+04,ion_collision_damping_proxy,1.000000e-13,no,-17.406631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,2,10000,0.100000,1.000000e-08,gaussian,4.134706e-39,2.550536e+04,water_map_protection_proxy,3.162278e-03,no,-6.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,1.000000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,tegmark_microtubule_critical,3.162278e-17,no,-25.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,1.000000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,hagan_corrected_orch_or,3.162278e-05,no,-13.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,1.000000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,hagan_actin_gel_extension,3.162278e-02,no,-10.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,1.000000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,ion_collision_damping_proxy,1.000000e-13,no,-21.852879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,1.000000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,water_map_protection_proxy,3.162278e-03,no,-11.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,1.000000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,tegmark_microtubule_critical,3.162278e-17,no,-24.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,1.000000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,hagan_corrected_orch_or,3.162278e-05,no,-12.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,1.000000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,hagan_actin_gel_extension,3.162278e-02,no,-9.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,1.000000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,ion_collision_damping_proxy,1.000000e-13,no,-20.826562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,1.000000,1.000000e-08,gaussian,1.572222e-42,6.707524e+07,water_map_protection_proxy,3.162278e-03,no,-10.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.500000,1.000000e-09,gaussian,3.891602e-44,2.709866e+09,tegmark_microtubule_critical,3.162278e-17,no,-25.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,0.500000,1.000000e-09,gaussian,3.891602e-44,2.709866e+09,hagan_corrected_orch_or,3.162278e-05,no,-13.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,0.500000,1.000000e-09,gaussian,3.891602e-44,2.709866e+09,hagan_actin_gel_extension,3.162278e-02,no,-10.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,0.500000,1.000000e-09,gaussian,3.891602e-44,2.709866e+09,ion_collision_damping_proxy,1.000000e-13,no,-22.432948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.500000,1.000000e-09,gaussian,3.891602e-44,2.709866e+09,water_map_protection_proxy,3.162278e-03,no,-11.932948,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.500000,1.000000e-08,gaussian,4.134706e-43,2.550536e+08,tegmark_microtubule_critical,3.162278e-17,no,-24.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,0.500000,1.000000e-08,gaussian,4.134706e-43,2.550536e+08,hagan_corrected_orch_or,3.162278e-05,no,-12.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,0.500000,1.000000e-08,gaussian,4.134706e-43,2.550536e+08,hagan_actin_gel_extension,3.162278e-02,no,-9.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,0.500000,1.000000e-08,gaussian,4.134706e-43,2.550536e+08,ion_collision_damping_proxy,1.000000e-13,no,-21.406631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.500000,1.000000e-08,gaussian,4.134706e-43,2.550536e+08,water_map_protection_proxy,3.162278e-03,no,-10.906631,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.100000,1.000000e-09,gaussian,1.556641e-45,6.774664e+10,tegmark_microtubule_critical,3.162278e-17,no,-27.330888,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,0.100000,1.000000e-09,gaussian,1.556641e-45,6.774664e+10,hagan_corrected_orch_or,3.162278e-05,no,-15.330888,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,0.100000,1.000000e-09,gaussian,1.556641e-45,6.774664e+10,hagan_actin_gel_extension,3.162278e-02,no,-12.330888,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,0.100000,1.000000e-09,gaussian,1.556641e-45,6.774664e+10,ion_collision_damping_proxy,1.000000e-13,no,-23.830888,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.100000,1.000000e-09,gaussian,1.556641e-45,6.774664e+10,water_map_protection_proxy,3.162278e-03,no,-13.330888,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.100000,1.000000e-08,gaussian,1.653883e-44,6.376340e+09,tegmark_microtubule_critical,3.162278e-17,no,-26.304571,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,13,0.100000,1.000000e-08,gaussian,1.653883e-44,6.376340e+09,hagan_corrected_orch_or,3.162278e-05,no,-14.304571,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,13,0.100000,1.000000e-08,gaussian,1.653883e-44,6.376340e+09,hagan_actin_gel_extension,3.162278e-02,no,-11.304571,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,13,0.100000,1.000000e-08,gaussian,1.653883e-44,6.376340e+09,ion_collision_damping_proxy,1.000000e-13,no,-22.804571,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,13,0.100000,1.000000e-08,gaussian,1.653883e-44,6.376340e+09,water_map_protection_proxy,3.162278e-03,no,-12.304571,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,130,1.000000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,tegmark_microtubule_critical,3.162278e-17,no,-23.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,1.000000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,hagan_corrected_orch_or,3.162278e-05,no,-11.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,1.000000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,hagan_actin_gel_extension,3.162278e-02,no,-8.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,1.000000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,ion_collision_damping_proxy,1.000000e-13,no,-19.852879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,1.000000,1.000000e-09,gaussian,1.479782e-41,7.126537e+06,water_map_protection_proxy,3.162278e-03,no,-9.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,130,1.000000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,tegmark_microtubule_critical,3.162278e-17,no,-22.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,1.000000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,hagan_corrected_orch_or,3.162278e-05,no,-10.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,1.000000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,hagan_actin_gel_extension,3.162278e-02,no,-7.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,1.000000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,ion_collision_damping_proxy,1.000000e-13,no,-18.826562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,1.000000,1.000000e-08,gaussian,1.572222e-40,6.707524e+05,water_map_protection_proxy,3.162278e-03,no,-8.326562,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.500000,1.000000e-09,gaussian,3.699454e-42,2.850615e+07,tegmark_microtubule_critical,3.162278e-17,no,-23.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,0.500000,1.000000e-09,gaussian,3.699454e-42,2.850615e+07,hagan_corrected_orch_or,3.162278e-05,no,-11.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,0.500000,1.000000e-09,gaussian,3.699454e-42,2.850615e+07,hagan_actin_gel_extension,3.162278e-02,no,-8.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,0.500000,1.000000e-09,gaussian,3.699454e-42,2.850615e+07,ion_collision_damping_proxy,1.000000e-13,no,-20.454939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.500000,1.000000e-09,gaussian,3.699454e-42,2.850615e+07,water_map_protection_proxy,3.162278e-03,no,-9.954939,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.500000,1.000000e-08,gaussian,3.930555e-41,2.683010e+06,tegmark_microtubule_critical,3.162278e-17,no,-22.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,0.500000,1.000000e-08,gaussian,3.930555e-41,2.683010e+06,hagan_corrected_orch_or,3.162278e-05,no,-10.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,0.500000,1.000000e-08,gaussian,3.930555e-41,2.683010e+06,hagan_actin_gel_extension,3.162278e-02,no,-7.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,0.500000,1.000000e-08,gaussian,3.930555e-41,2.683010e+06,ion_collision_damping_proxy,1.000000e-13,no,-19.428622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.500000,1.000000e-08,gaussian,3.930555e-41,2.683010e+06,water_map_protection_proxy,3.162278e-03,no,-8.928622,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.100000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,tegmark_microtubule_critical,3.162278e-17,no,-25.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,tegmark_2000_decoherence,Tegmark's critical brain/microtubule decoherence range.
geometry_vs_decoherence,3,130,0.100000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,hagan_corrected_orch_or,3.162278e-05,no,-13.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Hagan/Hameroff/Tuszynski corrected estimate range.
geometry_vs_decoherence,3,130,0.100000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,hagan_actin_gel_extension,3.162278e-02,no,-10.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,hagan_2000_decoherence_reply,Additional actin-gel enhancement range asserted by Hagan/Hameroff/Tuszynski.
geometry_vs_decoherence,3,130,0.100000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,ion_collision_damping_proxy,1.000000e-13,no,-21.852879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ion-collision or solvent-scattering damping; bounded sensitivity row only.
geometry_vs_decoherence,3,130,0.100000,1.000000e-09,gaussian,1.479782e-43,7.126537e+08,water_map_protection_proxy,3.162278e-03,no,-11.352879,diosi_2021_collapse_rate;microtubule_structure_nogales_1998;microtubule_lattice_nogales_1999;tubulin_atomic_lowe_2001,microtubule_energy_transport_kalra_2022,Proxy for ordered-water or MAP-protected coherence; bounded sensitivity row only.
